poll_id,answer,pollscore,sample_size,pct,stage,transparency_score,numeric_grade,end_date,ranked_choice_reallocated
986,No,93.83272754494101,2761,57.01603562571108,General,0.4490090326871723,58.62927031703293,2024-04-04,FALSE
987,Undecided,46.447143936529756,2074,46.434597629122436,General,0.2788254094775766,33.00497967284173,2024-09-25,FALSE
988,Undecided,58.4093724610284,1804,57.06569973845035,Special,0.35681992676109076,14.509656303562224,2024-09-05,FALSE
989,Undecided,80.94318078365177,2535,45.78052003402263,General,0.6259146630764008,60.98710875958204,2024-06-20,FALSE
990,Undecided,38.302266877144575,2423,57.3605040833354,Primary,0.5726579551119357,2.2059005685150623,2024-02-20,FALSE
991,Undecided,1.895331498235464,842,53.02963223308325,General,0.2644138380419463,44.34001296758652,2024-01-06,FALSE
992,Undecided,82.25195654667914,694,47.7072744583711,Primary,0.5549924145452678,97.44150983169675,2024-02-07,TRUE
993,Yes,31.548589351586998,1192,55.51644776947796,Primary,0.9930628561414778,64.94666878134012,2024-01-30,FALSE
994,Yes,66.61532551515847,2194,54.96739241760224,General,0.7035831564571708,89.17537187226117,2024-06-06,FALSE
995,No,28.460627933964133,711,53.29008422791958,Special,0.9019563018810004,31.36486615985632,2024-09-22,FALSE
996,Yes,84.65578844770789,1341,47.36500878352672,Special,0.7713965587317944,1.985807972960174,2024-02-18,FALSE
997,No,52.84265158697963,929,59.74007492419332,General,0.449704502010718,82.13209535460919,2024-09-08,FALSE
998,No,92.5781347323209,2327,59.406448849476874,Primary,0.020621963310986757,66.97852378711104,2024-07-17,FALSE
999,Yes,34.89070413634181,1609,49.5682705193758,General,0.7472553479019552,83.99268409702927,2024-07-08,FALSE
1000,Undecided,73.9693365059793,1799,54.98051761649549,Special,0.2454084015917033,39.251659507863224,2024-10-24,FALSE
